fitness_sharpe_fixed_threshold,expression,depth,length,factor_order_in_model,sym,freq,y_train_ret_period,start_date_train,end_date_train,start_date_test,end_date_test,metric,current_time,fitness_avg_pic_train,fitness_avg_pic_test,fitness_avg_sic_train,fitness_avg_sic_test,fitness_calmar_train,fitness_calmar_test,fitness_sharp_train,fitness_sharp_test,fitness_sharpe_fixed_threshold_train,fitness_sharpe_fixed_threshold_test,fitness_sharpe_std_threshold_train,fitness_sharpe_std_threshold_test,fitness_max_dd_train,fitness_max_dd_test,fitness_avg_mdd_train,fitness_avg_mdd_test,fitness_max_ic_train,fitness_max_ic_test,max_ic_train_check,given_ic_test
,"TA_BOP(ts_rank_5(ta_rsi_24(ts_skew_10(bar_ofi_signed_quote_sum_w10_std))), ts_delta_3(ta_trima_8(neg(bar_gof_by_count_w10_std))), sub(ta_dema_8(TA_BOP(bar_gof_by_count_w10_std, bar_ofi_signed_quote_sum_w10_std, bar_ofi_signed_quote_sum_w10_zscore, bar_ofi_signed_qty_sum_w10_trend)), ta_minus_dm_14(ta_lr_angle_10(bar_ofi_signed_quote_sum_w10_quantile), ts_argrange_10(bar_gof_by_count_w10_mean))), ta_trima_21(bar_gof_by_count_w10_std))",4,23,alpha_3919,BTCUSDT,1h,1,2025-01-01,2025-01-10,2025-01-10,2025-01-20,sharpe_fixed_threshold,20251009115153,0.09337814670626757,0.1104527105263442,0.026682860656206047,0.06116356490619198,3.690813711337044,42.31858691680388,0.5553077254051692,3.7100136166550386,,,,,-0.07787803105958763,-0.07074114241825569,-0.029416676502942763,-0.033549175470786285,0.14180551,0.07880150999999999,0.14180551,-0.2295557074504443
,ta_lr_slope_5(ts_prod_8(bar_gof_by_count_w10_std)),2,3,alpha_3920,BTCUSDT,1h,1,2025-01-01,2025-01-10,2025-01-10,2025-01-20,sharpe_fixed_threshold,20251009115153,0.15459964712042626,-0.03423396462373102,0.13168899080985505,-0.06901563178462874,205.45576964509834,30.396413403227807,10.388116773533037,3.279186126208632,,,,,-0.044959668257893826,-0.02686864717474585,-0.017006539504382585,-0.0127800155227089,0.09480551,0.05230551,0.09480551,0.2028011204481793
,ts_delta_17(ts_skew_10(ts_prod_17(ta_mom_12(ts_mean_return_5(bar_gof_by_count_w10_mean))))),5,6,alpha_3921,BTCUSDT,1h,1,2025-01-01,2025-01-10,2025-01-10,2025-01-20,sharpe_fixed_threshold,20251009115153,,,,,-1.274115710374527,-30.79459936102869,-0.23503290011217423,-7.800484392680514,,,,,-0.12710341420987933,-0.00691421530379636,-0.03364602361878187,-0.0013852108470909644,0.12540351,0.01860251,0.12540351,
,ts_rank_10(ta_lr_angle_20(bar_ofi_signed_quote_sum_w10_std)),2,3,alpha_3922,BTCUSDT,1h,1,2025-01-01,2025-01-10,2025-01-10,2025-01-20,sharpe_fixed_threshold,20251009115153,0.13689232511730648,0.03597645085765912,0.14143471337435634,-0.034945722970039075,-0.7571119520489109,18.187985202712476,-0.19652666854645798,3.677940458877209,,,,,-0.3341102740748252,-0.3046500639611182,-0.08057852569463911,-0.09153450760195493,0.2554055,0.11310251,0.2554055,
,"ta_mom_25(ta_beta_5(ta_ema_21(ts_skew_20(ts_range_20(bar_gof_by_count_w10_mean))), bar_ofi_signed_qty_sum_w10_mean))",5,7,alpha_3923,BTCUSDT,1h,1,2025-01-01,2025-01-10,2025-01-10,2025-01-20,sharpe_fixed_threshold,20251009115153,-0.003567341977126439,-0.04181097271374888,0.041509150252299294,-0.027854971775944426,-17.315337106607668,-23.813340222747907,-2.0818379493552515,-6.3343900053493405,,,,,-0.04214563600624623,-0.15233233749219602,-0.019484117154368784,-0.04230730028638064,0.2753055,0.1439025,0.2753055,0.027204502814258912
,"add(ta_cmo_25(ts_argrange_20(ta_rocp_25(bar_ofi_signed_quote_sum_w10_quantile))), ts_min_10(TS_CORR_20(ts_delta_3(bar_ofi_signed_qty_sum_w10_trend), elu(bar_ofi_signed_qty_sum_w10_trend))))",4,11,alpha_3924,BTCUSDT,1h,1,2025-01-01,2025-01-10,2025-01-10,2025-01-20,sharpe_fixed_threshold,20251009115153,-0.038120208891682286,-0.07384062196464052,-0.05028436819205505,-0.03647155883630048,-6.508830061341179,-25.74850715010356,-0.9129851545753384,-4.510232529259666,,,,,-0.15584462916045122,-0.3286378608887391,-0.0601643816559447,-0.14751615995037293,0.14880250999999997,0.11200251,0.14880250999999997,0.14817927170868347
,"ta_lr_angle_10(ta_beta_20(ta_mom_25(div(ts_sum_3(bar_ofi_signed_quote_sum_w10_quantile), ts_mean_return_10(bar_gof_by_count_w10_trend))), TA_SAR(ta_tema_55(ts_argmax_20(bar_gof_by_volume_w10_std)), ts_kurt_10(ts_skew_10(bar_ofi_signed_quote_sum_w10_zscore)))))",5,15,alpha_3925,BTCUSDT,1h,1,2025-01-01,2025-01-10,2025-01-10,2025-01-20,sharpe_fixed_threshold,20251009115153,-0.06743621792898717,-0.13817155292364589,-0.04511317922482501,-0.11967824576639166,-33.9207187669293,-35.14218984354857,-9.83516036724694,-11.226970848522187,,,,,-0.1795981454499775,-0.1840845686202574,-0.04666242464234538,-0.040329022493574514,0.36420451000000004,0.21500149999999998,0.36420451000000004,0.037752489331436705
,ts_argmax_5(bar_gof_by_count_w10_trend),1,2,alpha_3926,BTCUSDT,1h,1,2025-01-01,2025-01-10,2025-01-10,2025-01-20,sharpe_fixed_threshold,20251009115153,0.00871007829558353,-0.01544174840550564,0.0151689747448619,-0.057471558836300486,-13.933111914061888,5.2846540252460885,-3.8287416393465947,0.7590744848326643,,,,,-0.33916474433735144,-0.2639112133133055,-0.08808672484127758,-0.13064277758549675,0.15800250999999998,0.16970549999999998,0.15800250999999998,-0.23361344537815126
,ts_sum_3(tan(ta_rocr_25(bar_ofi_signed_quote_sum_w10_std))),3,4,alpha_3927,BTCUSDT,1h,1,2025-01-01,2025-01-10,2025-01-10,2025-01-20,sharpe_fixed_threshold,20251009115153,-0.05874102067961813,0.007884100576007597,-0.08192246615430136,0.11259921841076856,-6.102664346634567,-1.6025232282394284,-0.6772029620160858,-0.25434418901060035,,,,,-0.06036116203820868,-0.17717276452954275,-0.022140624100010158,-0.04435259148752387,0.0862055,0.11610150999999999,0.0862055,-0.10120967741935485
,"ts_sma_8(ts_argmax_10(ta_dx_14(ts_kurt_10(bar_ofi_signed_qty_sum_w10_std), ta_ema_21(bar_ofi_signed_quote_sum_w10_zscore), ts_min_5(bar_ofi_signed_qty_sum_w10_std))))",4,9,alpha_3928,BTCUSDT,1h,1,2025-01-01,2025-01-10,2025-01-10,2025-01-20,sharpe_fixed_threshold,20251009115153,-0.03688638695751957,0.08851372015354345,-0.026823200018348526,0.07568910117238385,-20.47329504573217,22.585773797227095,-5.999912545555965,2.8553850452470213,,,,,-0.3726926957830584,-0.2187889842260579,-0.09908782501222127,-0.11109931888041218,0.1570015,0.3066055,0.1570015,-0.1280612244897959
,"ta_beta_10(ts_argmax_10(bar_ofi_signed_quote_sum_w10_trend), ta_cmo_25(bar_ofi_signed_quote_sum_w10_momentum))",2,5,alpha_3929,BTCUSDT,1h,1,2025-01-01,2025-01-10,2025-01-10,2025-01-20,sharpe_fixed_threshold,20251009115153,-0.04549115054705301,-0.07557626644876021,-0.07360212028904539,0.06258228397742076,-24.423785404590824,-31.519802997527126,-5.90267214818335,-6.214004040132185,,,,,-0.31445411736656254,-0.28532459239218133,-0.08503796273235283,-0.060592119267308196,0.12340451,0.22320551,0.12340451,
,"TS_CORR_20(ts_kurt_10(mul(ts_range_5(ta_lr_intercept_10(bar_ofi_signed_quote_sum_w10_std)), sqrt(ts_lag_17(bar_gof_by_count_w10_trend)))), ta_dx_25(ts_argmin_10(ts_argmax_10(ta_mfi_14(bar_gof_by_volume_w10_std, bar_ofi_signed_quote_sum_w10_mean, bar_ofi_signed_quote_sum_w10_momentum, bar_ofi_signed_qty_sum_w10_std))), TA_SAR(ts_wma_21(ts_kurt_10(bar_gof_by_count_w10_std)), sub(ts_max_10(bar_ofi_signed_quote_sum_w10_mean), tan(bar_ofi_signed_quote_sum_w10_momentum))), ta_trima_21(ts_argmin_10(ta_cmo_14(bar_gof_by_count_w10_trend)))))",5,30,alpha_3930,BTCUSDT,1h,1,2025-01-01,2025-01-10,2025-01-10,2025-01-20,sharpe_fixed_threshold,20251009115153,0.07064613765697651,-0.010540079326773125,0.077746252250096,0.009654798089448548,55.53979719569637,-6.570124270987751,6.3369135705377735,-1.1103948395930132,,,,,-0.07141798690369718,-0.141132224843928,-0.03345365373192821,-0.06412482156220768,0.51540551,0.21960149999999998,0.51540551,
,ts_kurt_20(ta_lr_angle_5(ts_kurt_40(ta_trix_8(ts_argmax_10(bar_gof_by_count_w10_trend))))),5,6,alpha_3931,BTCUSDT,1h,1,2025-01-01,2025-01-10,2025-01-10,2025-01-20,sharpe_fixed_threshold,20251009115153,-0.025151811433578496,-0.07167303968346138,-0.000505884444547744,-0.06499088145896656,47.44837879393368,-12.530422487173057,3.9472118280047543,-4.121622300112064,,,,,-0.021600239783633034,-0.1169384214435353,-0.012903054921905016,-0.02981907090084917,0.056903510000000004,0.08780551,0.056903510000000004,0.2207792207792208
,"mul(elu(ts_delta_17(TS_COV_20(bar_ofi_signed_quote_sum_w10_quantile, bar_ofi_signed_quote_sum_w10_mean))), ta_rsi_12(tan(ts_max_5(bar_gof_by_volume_w10_trend))))",4,10,alpha_3932,BTCUSDT,1h,1,2025-01-01,2025-01-10,2025-01-10,2025-01-20,sharpe_fixed_threshold,20251009115153,-0.04775090903910588,-0.009415672394220753,-0.028694384096868607,-0.00966261398176292,-10.394769978737964,4.370796658060581,-2.57085314784097,1.2738938136743152,,,,,-0.30750220261916295,-0.4378796737749033,-0.09279409811785913,-0.11555352843714768,0.30570351,0.1358045,0.30570351,-0.09627851140456183
,ts_wma_21(ta_lr_slope_5(sin(ta_tsf_20(bar_ofi_signed_quote_sum_w10_trend)))),4,5,alpha_3933,BTCUSDT,1h,1,2025-01-01,2025-01-10,2025-01-10,2025-01-20,sharpe_fixed_threshold,20251009115153,0.036110983186682016,0.012156353611530678,0.029817555052750057,-0.015429005644811112,-4.804449216289758,17.53884999274254,-0.7888711993348405,2.315334604112065,,,,,-0.05365523509287004,-0.04290390335176247,-0.017607017443424623,-0.01790158025479487,0.1897035,0.20420450999999998,0.1897035,-0.10276679841897234
,"ta_mom_12(ts_delta_3(ta_minus_dm_25(ta_lr_angle_20(ta_trix_8(bar_ofi_signed_quote_sum_w10_zscore)), ts_delta_17(ta_mom_12(bar_ofi_signed_qty_sum_w10_trend)))))",5,9,alpha_3934,BTCUSDT,1h,1,2025-01-01,2025-01-10,2025-01-10,2025-01-20,sharpe_fixed_threshold,20251009115153,0.03547336704340508,-0.012287353302323686,0.0014044636827970137,-0.011669995657837596,-18.367691826728993,-15.036932909049689,-1.6759980972603277,-3.0326911903828258,,,,,-0.021416675504220814,-0.005374079045796544,-0.007829017591420965,-0.0020558236335171225,0.20870150999999998,-0.03399549,0.20870150999999998,0.04912478825522304
,ta_lr_angle_5(ta_dema_8(ts_range_10(bar_gof_by_count_w10_mean))),3,4,alpha_3935,BTCUSDT,1h,1,2025-01-01,2025-01-10,2025-01-10,2025-01-20,sharpe_fixed_threshold,20251009115153,-0.0023126305874436167,-0.06789492276268569,0.04298291147128004,-0.057192357794181505,-0.40680161359315686,-19.81573106346094,-0.06366701682020853,-6.83783982165281,,,,,-0.07081778795534496,-0.23808734777156426,-0.027559626037921503,-0.05687913109482314,0.25780149999999996,0.0860025,0.25780149999999996,-0.236322188449848
,"ta_rocp_14(div(bar_gof_by_count_w10_mean, bar_gof_by_volume_w10_std))",2,4,alpha_3936,BTCUSDT,1h,1,2025-01-01,2025-01-10,2025-01-10,2025-01-20,sharpe_fixed_threshold,20251009115153,-0.06417798793973704,0.016997632337834533,-0.014484444435718186,-0.15576465479808946,-29.968999802266012,17.455955082279804,-7.236669517953562,2.137437558209976,,,,,-0.15668082141883471,-0.10995309439153621,-0.04642365235587531,-0.02527507994389868,0.18140351,0.1229025,0.18140351,0.004453441295546559
,"ts_wma_8(sub(add(sqrt(bar_gof_by_volume_w10_trend), ta_lr_intercept_5(bar_ofi_signed_quote_sum_w10_trend)), ts_argmin_20(ta_rocp_14(bar_gof_by_count_w10_mean))))",4,10,alpha_3937,BTCUSDT,1h,1,2025-01-01,2025-01-10,2025-01-10,2025-01-20,sharpe_fixed_threshold,20251009115153,-0.10919527014999635,-0.13129965408456962,-0.07429828280945387,-0.09439209726443767,-31.727795692651156,-32.352334887355326,-9.58351609764729,-12.404175199302822,,,,,-0.13450018348740955,-0.1326310483453339,-0.032116346323063594,-0.030886167752054317,0.34460251000000003,0.2549035,0.34460251000000003,-0.2935301780286583
,ts_argmax_20(ts_argrange_10(ta_trima_21(ta_rsi_12(bar_ofi_signed_qty_sum_w10_mean)))),4,5,alpha_3938,BTCUSDT,1h,1,2025-01-01,2025-01-10,2025-01-10,2025-01-20,sharpe_fixed_threshold,20251009115153,-0.008948436344082517,-0.045760673374941954,0.011820598968105138,-0.06022796352583587,-7.183573246420301,-6.38171722096895,-1.7137317381408566,-1.1988526391829883,,,,,-0.23587120382753832,-0.21381755009788067,-0.06607682042255121,-0.09602554074453826,0.3420035,0.39050551,0.3420035,0.1704298740772905
,"TS_CORR_20(ta_ema_8(bar_gof_by_count_w10_std), ts_sum_17(bar_gof_by_volume_w10_mean))",2,5,alpha_3939,BTCUSDT,1h,1,2025-01-01,2025-01-10,2025-01-10,2025-01-20,sharpe_fixed_threshold,20251009115153,0.09977298808429978,-0.059137779419942804,0.07145633140913463,-0.0834976118106817,68.14122426897816,-15.860433321996142,7.826584350779102,-2.8126260754154084,,,,,-0.08459300301273492,-0.14927110489628428,-0.03709252091814638,-0.0763149518724816,0.08710251,0.07860450000000001,0.08710251,0.03724800750117206
,ts_prod_8(ta_dema_21(bar_ofi_signed_qty_sum_w10_trend)),2,3,alpha_3940,BTCUSDT,1h,1,2025-01-01,2025-01-10,2025-01-10,2025-01-20,sharpe_fixed_threshold,20251009115153,,0.15504512453588024,,0.07367867998263133,35.37764327932487,-23.186151813147017,3.494399906607538,-4.298980000768997,,,,,-0.041700054420186816,-1.9763799209537e-15,-0.008344727377206394,-4.1773150125932824e-16,0.1779055,0.13170351,0.1779055,
,ts_skew_20(ts_prod_17(bar_ofi_signed_quote_sum_w10_std)),2,3,alpha_3941,BTCUSDT,1h,1,2025-01-01,2025-01-10,2025-01-10,2025-01-20,sharpe_fixed_threshold,20251009115153,-0.001086085808370034,-0.0020950551749446683,-0.015562593734800104,0.07394930398537664,60.79015527934505,109.13478165596064,4.281378264207745,6.018979328153217,,,,,-0.051504355404281374,-0.017025075997078323,-0.024133147498107452,-0.004375521692867594,0.12790451,0.0531055,0.12790451,-0.049350649350649346
,ts_argmax_5(ts_lag_3(ta_cmo_25(bar_ofi_signed_qty_sum_w10_trend))),3,4,alpha_3942,BTCUSDT,1h,1,2025-01-01,2025-01-10,2025-01-10,2025-01-20,sharpe_fixed_threshold,20251009115153,-0.06656485535876208,-0.023762224264335753,-0.026536588493292757,-0.04812939643942683,-18.9331805889777,-9.783236944923281,-5.490723974401745,-1.341795153686297,,,,,-0.4002649694621149,-0.22946053119555881,-0.11046277821791602,-0.11785215648384986,0.0752015,0.32660251,0.0752015,-0.16408163265306122
,ts_prod_3(ts_argmax_20(ts_prod_8(ta_lr_angle_10(ta_trix_8(bar_gof_by_count_w10_std))))),5,6,alpha_3943,BTCUSDT,1h,1,2025-01-01,2025-01-10,2025-01-10,2025-01-20,sharpe_fixed_threshold,20251009115153,-0.08401669044208387,-0.03315720676388912,-0.0719909658469144,0.05459531046461137,-21.589594625586443,-21.132007476024636,-5.330515016924367,-3.9201733048188534,,,,,-0.15282004339720195,-0.12630919574208394,-0.04011008618555053,-0.05397556995166528,0.13990150999999998,0.14370149999999998,0.13990150999999998,
,ta_rocr_14(ts_rank_10(bar_ofi_signed_quote_sum_w10_momentum)),2,3,alpha_3944,BTCUSDT,1h,1,2025-01-01,2025-01-10,2025-01-10,2025-01-20,sharpe_fixed_threshold,20251009115153,-0.0672499474985712,-0.0008169268832048618,-0.08782039777818101,0.11783673469387754,-10.19017104289845,-6.716194579246993,-2.451958464781947,-1.332858084744219,,,,,-0.20725319981843968,-0.16799521060569397,-0.04946924863958755,-0.06003903558779995,0.0442055,0.06320351,0.0442055,-0.5557422969187675
,"ta_mom_25(tan(TS_CORR_40(ts_wma_8(bar_gof_by_count_w10_mean), ts_max_5(bar_ofi_signed_quote_sum_w10_zscore))))",4,7,alpha_3945,BTCUSDT,1h,1,2025-01-01,2025-01-10,2025-01-10,2025-01-20,sharpe_fixed_threshold,20251009115153,-0.15941844844699338,-0.045012911699835435,-0.10577910346817551,-0.051693877551020395,-41.923522459214794,-28.428863008302233,-16.216975579522238,-11.196867910002368,,,,,-0.34821177402242176,-0.13626279643718683,-0.08188235490436992,-0.029641692372060425,0.12150351,-0.08959449,0.12150351,0.093353705118411
,"TS_CORR_20(ta_rocr_14(ta_trix_21(ta_atr_14(bar_gof_by_volume_w10_mean, bar_gof_by_volume_w10_trend, bar_ofi_signed_quote_sum_w10_mean))), ta_cci_14(ta_aroonosc_14(ts_argmax_20(bar_ofi_signed_qty_sum_w10_trend), ta_trix_21(bar_ofi_signed_qty_sum_w10_trend)), ta_atr_14(ts_argrange_20(bar_ofi_signed_qty_sum_w10_trend), ta_rocr_25(bar_ofi_signed_quote_sum_w10_momentum), ta_mom_25(bar_gof_by_volume_w10_mean)), TS_COV_20(ta_dema_55(bar_gof_by_volume_w10_mean), ta_dema_8(bar_ofi_signed_quote_sum_w10_std))))",4,25,alpha_3946,BTCUSDT,1h,1,2025-01-01,2025-01-10,2025-01-10,2025-01-20,sharpe_fixed_threshold,20251009115153,,0.035305047392410506,,-0.013450282240555805,-25.2209742745482,8.074092987518044,-7.868320819800342,1.21338249586724,,,,,-0.29970004968769803,-0.1307525209836951,-0.0775774122300245,-0.05736324170417928,0.05320351,0.1822015,0.05320351,
,ts_delta_3(ta_lr_intercept_10(ta_cmo_25(ta_mom_12(bar_gof_by_count_w10_trend)))),4,5,alpha_3947,BTCUSDT,1h,1,2025-01-01,2025-01-10,2025-01-10,2025-01-20,sharpe_fixed_threshold,20251009115153,0.017649427213537208,-0.10355175906335776,0.04715813133100065,-0.049968736430742504,-6.116334352558907,-34.61219753580274,-1.2203473566695948,-11.435396148025928,,,,,-0.07735901648080347,-0.2641661566626541,-0.02287293754949652,-0.07166259907481377,0.14860351,0.2652045,0.14860351,
,"TA_TRANGE(ts_lag_8(ta_trima_8(ta_lr_intercept_10(TA_HT_DCPHASE(bar_ofi_signed_qty_sum_w10_mean)))), TA_TRANGE(ts_kurt_20(ta_lr_angle_10(ta_tema_21(bar_ofi_signed_quote_sum_w10_zscore))), ta_dx_14(ta_dx_25(ts_max_10(bar_ofi_signed_qty_sum_w10_mean), add(bar_gof_by_volume_w10_trend, bar_ofi_signed_quote_sum_w10_std), ta_tsf_10(bar_gof_by_count_w10_trend)), ta_rocp_25(ts_prod_8(bar_gof_by_volume_w10_trend)), ta_atr_14(sub(bar_gof_by_count_w10_std, bar_gof_by_count_w10_trend), ts_std_40(bar_gof_by_count_w10_mean), ts_argmin_5(bar_ofi_signed_quote_sum_w10_quantile))), ta_mom_25(ta_willr_14(ta_lr_angle_5(bar_gof_by_volume_w10_std), ta_tsf_5(bar_gof_by_count_w10_std), ta_lr_angle_10(bar_gof_by_volume_w10_trend)))), ts_sum_17(bar_ofi_signed_quote_sum_w10_trend))",5,41,alpha_3948,BTCUSDT,1h,1,2025-01-01,2025-01-10,2025-01-10,2025-01-20,sharpe_fixed_threshold,20251009115153,-0.025742543128756224,-0.1055339551511734,-0.01438736466889223,-0.13870690403821104,12.465266276647455,-20.50603786261466,2.660129095282336,-3.404763222560972,,,,,-0.17487244021254003,-0.19207810162396965,-0.048385772475813986,-0.09312488365681175,0.2156045,0.1804055,0.2156045,-0.0994597723326259
,"ta_beta_20(ta_dx_14(ta_dema_55(bar_ofi_signed_quote_sum_w10_std), ta_dx_14(bar_ofi_signed_quote_sum_w10_quantile, bar_ofi_signed_qty_sum_w10_mean, bar_gof_by_volume_w10_mean), ta_lr_slope_5(bar_ofi_signed_quote_sum_w10_quantile)), ts_wma_21(ts_sum_17(bar_ofi_signed_quote_sum_w10_std)))",3,13,alpha_3949,BTCUSDT,1h,1,2025-01-01,2025-01-10,2025-01-10,2025-01-20,sharpe_fixed_threshold,20251009115153,-0.09665648319508405,0.040851434146138926,-0.038039757501205695,-0.026522362136343902,-5.266742143417306,63.00983407758008,-1.242361553671793,7.4124691630225525,,,,,-0.2940693394350836,-0.17541251152433252,-0.0938560410112345,-0.08843138196192611,0.02200351,0.051202500000000005,0.02200351,-0.13097165991902834
,"ta_lr_slope_10(ts_delta_8(ta_cci_25(ts_wma_55(bar_gof_by_count_w10_std), ts_min_10(bar_ofi_signed_quote_sum_w10_trend), ts_argrange_10(bar_ofi_signed_quote_sum_w10_momentum))))",4,9,alpha_3950,BTCUSDT,1h,1,2025-01-01,2025-01-10,2025-01-10,2025-01-20,sharpe_fixed_threshold,20251009115153,-0.033403644995998835,0.03327886406791143,0.008442431537206817,0.06959748154580983,-28.362600889250054,-4.496025507483245,-4.986441029448299,-1.0402453784928727,,,,,-0.10603125151748163,-0.18823977333491795,-0.04538389591727822,-0.06879018396123396,0.32440451000000003,0.26580251,0.32440451000000003,-0.08018725460585927
,log(ta_lr_slope_20(ta_rocp_14(bar_ofi_signed_quote_sum_w10_quantile))),3,4,alpha_3951,BTCUSDT,1h,1,2025-01-01,2025-01-10,2025-01-10,2025-01-20,sharpe_fixed_threshold,20251009115153,0.008450729476368329,-0.07342510461302346,0.06686227769449844,-0.08110551454624403,5.745129901990658,-17.034599477787847,1.0422097757046869,-2.226001329181344,,,,,-0.09567564784479968,-0.12515635982892725,-0.034593569185805625,-0.0670569209100614,0.1380045,0.08160551,0.1380045,0.10999999999999999
,ta_tsf_5(ts_mean_return_10(ts_argmin_10(bar_gof_by_count_w10_trend))),3,4,alpha_3952,BTCUSDT,1h,1,2025-01-01,2025-01-10,2025-01-10,2025-01-20,sharpe_fixed_threshold,20251009115153,0.04546647102454705,-0.14749162455593307,0.018400811705247412,-0.08086365610073815,0.2983180491032916,-36.24221409935073,0.03018033718461482,-9.884224003573243,,,,,-0.052009201864272346,-0.324053844039561,-0.028112120938921948,-0.10567896974938937,0.12560250999999997,0.22030350999999998,0.12560250999999997,
,ta_mom_12(ta_ema_55(ts_prod_3(bar_ofi_signed_qty_sum_w10_trend))),3,4,alpha_3953,BTCUSDT,1h,1,2025-01-01,2025-01-10,2025-01-10,2025-01-20,sharpe_fixed_threshold,20251009115153,,-0.11089964299431725,,-0.11026226660877117,178.26127787629326,-12.835919934626851,9.927972462971203,-2.6557497948518054,,,,,-0.028194235644454474,-0.007209618602424984,-0.015111983947357962,-0.002353996860434938,0.3250035,0.31400351,0.3250035,-0.053928450931095655
,"ts_range_5(ta_aroonosc_25(ts_rank_10(ta_dema_55(bar_gof_by_count_w10_trend)), inv(TS_COV_40(bar_ofi_signed_quote_sum_w10_std, bar_gof_by_volume_w10_trend))))",4,9,alpha_3954,BTCUSDT,1h,1,2025-01-01,2025-01-10,2025-01-10,2025-01-20,sharpe_fixed_threshold,20251009115153,0.06474740227095224,-0.015258496869122548,0.043044470900106005,-0.013614850195397307,13.449559823664579,-20.565638996784138,2.3346816301417705,-4.498947362967897,,,,,-0.07791727277256937,-0.18527110409854403,-0.02429433485517547,-0.06809465535355233,0.20020549999999998,0.0878025,0.20020549999999998,-0.18866181410974242
,"ta_mfi_25(ts_std_20(ts_sma_21(bar_ofi_signed_quote_sum_w10_trend)), ta_willr_25(bar_gof_by_volume_w10_std, ta_lr_intercept_10(bar_gof_by_count_w10_std), ta_lr_angle_20(bar_ofi_signed_quote_sum_w10_trend)), ta_mfi_25(ta_rsi_24(bar_ofi_signed_quote_sum_w10_quantile), ta_ema_55(bar_ofi_signed_quote_sum_w10_std), ta_minus_di_14(bar_ofi_signed_qty_sum_w10_mean, bar_gof_by_volume_w10_trend, bar_ofi_signed_quote_sum_w10_std), log(bar_ofi_signed_quote_sum_w10_trend)), min(TS_COV_20(bar_ofi_signed_quote_sum_w10_momentum, bar_ofi_signed_quote_sum_w10_zscore), ta_lr_slope_10(bar_ofi_signed_qty_sum_w10_std)))",3,27,alpha_3955,BTCUSDT,1h,1,2025-01-01,2025-01-10,2025-01-10,2025-01-20,sharpe_fixed_threshold,20251009115153,,-0.027082884385889884,,0.02047115707229962,-7.9410584165447435,-25.560195240463703,-1.533725173112706,-6.2005527073955395,,,,,-0.12090319855618348,-0.130131458292428,-0.031058577367810647,-0.039667046410769645,0.27440149999999996,0.033902510000000004,0.27440149999999996,
